x	y	g
0,494600276	2,297831488	828,88
2,566134678	2,117260224	930,86
2,326423871	2,483546656	312,33
2,459857367	2,839439878	368,46
3,343439459	2,774742547	504,86
1,886407085	3,605786728	857,58
-0,374770375	2,596149656	878,97
0,826268574	1,679673377	650,1
1,074282972	2,553617986	568,86
1,407963751	2,16073262	616,66
0,19074314	2,722531861	420,19
-0,96183084	2,257808494	959,7
1,197301556	2,916520008	820,92
1,879903106	3,313290488	734,89
0,903011646	3,376476193	905,27
2,836925919	2,299299828	937,07
3,199630889	2,395306317	591,49
1,016139149	3,794089773	321,33
1,866261318	2,925443332	484,19
2,844042988	1,873926397	580,43
3,373575733	3,210069297	718,08
0,33659844	3,266659156	727,71
0,795969276	3,736812024	478,6
0,445843717	3,134021866	479,98
-0,088883236	2,109344631	496,19
-0,714049819	3,138307139	797,58
-0,140458079	2,296716437	357,26
2,759683917	1,931648611	556,58
-0,273016648	2,4259308	555,13
-0,906759111	3,686536612	512,96
0,86398337	4,05551507	732,01
1,031679432	2,668836349	970,83
-0,581886605	3,546462407	362,53
2,082618121	4,002666736	327
1,8665223	3,033807537	793
-0,281251115	2,931798501	935,71
1,181065145	2,934883498	798,71
-0,357152253	3,579929878	430,83
1,543138388	4,476738087	610,66
2,086285567	2,876565698	601,97
1,353573999	3,422364639	871,51
-1,684891978	3,06267848	888,41
1,249894874	3,228437049	611,55
0,475215823	3,966702359	991,62
0,267978473	2,604804242	610,86
1,457796943	2,947444435	506,42
2,12545872	3,002138332	761,19
1,216040677	4,076355738	417,9
3,017541213	2,162148617	619,13
1,381681448	3,164004191	828,33
2,322385586	2,930520885	959,97
0,595737877	3,126304037	401,54
-0,069638144	3,191129881	456,46
-0,767926176	3,305326891	480,12
0,541681366	2,822212418	918,01
1,177670185	2,846209253	878,02
0,03015106	3,014467961	758,05
1,761788541	2,499426195	537,19
1,279657811	3,034716504	915,77
2,179093714	2,468669008	377,44
-0,47084272	2,925378209	566,79
-1,73084146	2,859660141	819,07
1,759566908	3,391585137	506,47
1,104756232	2,599983704	952,56
2,578271812	2,210740617	736,47
1,583070642	3,207433637	891,29
1,898559281	2,492355444	361,92
-0,18902791	3,232991525	830,88
-0,470228487	1,276259584	598,09
2,733431554	2,5211565	724,74
1,773419459	3,437306629	908,82
3,226725106	3,083542436	421,15
3,895733656	1,184251463	858,42
0,363326583	3,020419622	759,03
0,365420729	2,932645013	474,01
1,265844596	3,263450152	438,38
0,126616189	3,782060128	357,95
2,339158133	2,819522082	918,01
3,031480108	3,151295163	698,52
-0,967181038	3,046228172	635,72
1,500814953	1,81521298	776,67
0,966039592	3,282909891	568,11
1,697296475	2,667639592	982,92
0,231332901	3,742389059	858,66
2,441913019	2,753840913	615,65
0,207226921	4,135189627	669,54
0,632804462	2,669448701	749,55
0,334137216	2,844224949	487,12
-0,582171475	2,775265075	850,78
1,504817891	2,057418258	435,3
0,890155804	3,772506013	545,67
-0,165678173	3,949606846	740,91
0,945462715	3,600834562	709,82
1,682523021	2,669442035	587,54
-0,898537612	3,086902563	318,89
3,247498899	2,428922354	784,65
-0,819053495	3,432584961	339,39
-0,154675534	2,774692663	441,07
-0,2299204	3,465560875	986,65
0,542475713	2,420782718	754,61
2,036943971	2,441357988	770,47
1,060203671	2,614223027	926,93
1,985118717	1,885985561	891,88
2,211618654	2,894482314	364,01
2,092209902	2,508901958	362,37
0,347559594	2,815856408	355,21
3,99713676	3,011253497	471,1
2,371865267	3,643448463	547
1,727409467	3,645502046	316,97
2,062903315	3,422180175	649,95
0,36364143	2,587223696	564,35
0,954531143	2,297674921	973,78
-1,1277323	2,733982667	704,26
1,468498259	2,71382741	570,04
3,010633358	2,327006569	849,22
-0,737571624	3,442199235	793,28
1,384733721	2,765560208	942,35
-0,990157714	3,031382953	750,58
1,247805903	2,766361724	557,66
-0,912268677	3,977829784	960,49
3,104639119	2,733283107	417,58
2,116673748	2,515220212	730,65
1,889969748	1,842626738	930,79
-0,378811061	3,662022242	891,09
1,064885082	2,593329872	943,36
0,610879541	3,075978542	372,59
2,755921432	2,242855645	779,62
0,426085932	2,531138926	344,25
0,984413962	3,089644779	307,97
1,106686203	2,154504105	862,4
-0,401573418	3,111747057	695,15
1,477443364	3,676165787	347,09
0,323759263	3,076554961	793,21
3,178715035	1,769095131	355,96
1,830889681	3,293832779	727,37
0,702592554	2,847604315	846,51
2,384839995	2,951748696	703,53
0,462081579	2,972701022	615,4
1,467535964	2,936459522	883,71
1,265285435	2,625864923	874,77
0,802819916	3,206168665	405,87
3,224774875	1,529031402	958,88
0,931654587	2,618237365	396,91
1,441650905	2,784295853	356,83
0,116440566	3,292265477	934,21
1,284460151	3,041371939	939,13
1,047594351	4,269095506	642,77
1,476974267	1,823758044	664,93
2,549134566	2,604963751	455,11
-0,32056995	3,161334184	476,8
1,944710411	3,003544462	814,13
1,005082044	4,059227702	432,27
1,060322009	3,148999481	469,57
0,888261246	2,475687269	693,55
2,26006875	2,309440943	720,47
0,919951892	2,957014774	473,67
1,422198988	3,59645836	864,8
0,215692936	2,566961695	523,27
1,456889293	3,091544345	580,9
0,340706634	3,590956994	892,37
2,487764836	2,778920228	387,22
0,337221533	2,935530287	654,44
0,355754991	4,353257957	372,62
1,255914193	2,919050278	800,09
1,73628921	3,173293879	300,13
2,739718476	2,586799488	314,46
0,223074289	3,288220465	472,85
4,151044583	4,550605408	318,87
-1,20205319	3,976698336	436,23
4,462568286	2,161486443	753,64
1,383330436	3,37831839	532,63
0,775425852	3,431664269	514,17
-0,392955769	3,292814253	530,28
-0,407227913	3,117879883	612,86
0,422629807	3,168971063	486,65
1,621330626	3,374391528	504,09
4,083924112	3,487479063	981,82
1,134494596	3,376956365	403,56
-1,322050115	3,23287327	548,2
1,174584984	2,52036192	643,41
1,214446002	3,026008969	947,86
1,01095386	1,240093323	384,23
0,560177826	2,768554054	714,76
0,329667624	3,111085523	631,57
0,128293532	2,585664344	566,87
1,933121055	2,11034883	527,83
0,622595807	2,110178647	484,1
0,706000007	2,766939388	502,94
2,26989639	3,214243423	512,51
2,310799583	2,873373494	334,71
2,245466295	1,952825081	551,81
1,697933265	3,101955188	404,53
-0,675990138	2,174177915	382,7
2,475492984	3,058283959	653,35
0,004840961	3,7604231	956,58
1,653838229	2,77431411	708,81
0,353572151	2,904583578	945,19
0,143501103	2,381904688	599,18
-0,218966421	3,006219188	979,02
1,372724416	2,126215499	986,41
1,419528592	3,158232274	384,63
3,071779028	2,587007924	891,74
2,974454311	2,95293981	554,09
1,956596277	3,904635996	684,18
0,479635872	2,714030479	609,37
0,909046021	2,821058863	913,39
1,921877635	1,758026707	538,65
2,08514521	3,541442443	896,33
-0,437037046	3,498308011	628,56
0,640402461	3,421413917	540,72
0,276014188	3,322652562	401,98
-0,155816464	3,343863237	549,84
2,867760637	3,360522682	767,87
1,221771101	3,595892603	630,68
2,256223982	3,076802985	684,52
2,30950022	3,765736246	492,75
1,64541869	3,270974027	311,97
0,963025291	2,21135805	468,93
0,819631644	3,928137281	867,98
2,230027565	2,854985668	775,51
1,156128939	2,823723477	944,17
-0,186787542	3,578099493	899,64
0,628719496	3,095859522	584,31
1,923448068	3,631976373	777,3
-0,292109328	2,862553542	613,13
1,12929549	2,062593294	851,77
0,892067128	3,383919199	652,94
0,459224096	2,611589097	524,55
0,687307614	3,449252316	437,78
-0,175946834	2,917905695	965,12
3,080447539	3,02088543	678,4
0,000821629	4,093969002	680,74
3,782065619	2,08050426	551,69
2,10600615	2,101852231	973,21
2,178076665	2,644271672	420,2
0,203424853	3,672633194	827,15
-0,073837923	3,774215935	705,43
2,048942574	2,410475768	468,56
1,451223699	3,270949635	644,74
2,951424181	2,814237495	863,92
1,222236211	3,38415095	744,61
-2,509332627	3,297645783	600,36
1,319650403	3,430511665	328,43
2,373988628	3,12954159	486,98
0,364451967	3,441881011	926,73
-0,986461007	3,902906	881,15
1,968144278	3,048142496	840,9
0,464274512	2,277372799	319,27
0,400223307	3,258308529	512,25
1,334151795	1,339425902	740,57
0,749988013	1,852709253	302,15
0,368837126	2,903179945	804,31
2,614788072	3,037034803	554,08
3,299954329	3,213300162	809,86
-0,533965286	4,186421341	462,35
2,820292757	2,610682121	496,22
0,916273992	1,589117671	956,13
-2,177149066	4,010555874	544,05
0,215077483	2,698416064	536,22
-0,352196252	3,176883641	906,75
3,452354339	2,638382662	375,82
0,610817829	4,530761959	382,72
3,212871923	3,649362105	955,69
-0,325218471	3,076105369	586,38
0,775234559	2,240587471	399,29
1,152630422	3,137747473	675,81
0,028135661	2,147730371	960,04
1,932943953	3,465179326	617,1
0,045862988	3,143228959	852,86
-0,843103144	3,073023095	439,78
0,561635671	3,23173139	525,72
-1,616346214	3,205889906	609,44
2,569235913	2,296592646	388,36
-0,445427664	2,536588238	578,34
3,083589754	2,623687385	792,65
4,149216577	2,721038375	488,11
-0,361697896	3,685536894	561,04
0,610786294	2,755819786	585,99
0,909562139	2,048505704	777,49
1,314665317	2,654391218	822,56
1,196058348	2,856837186	370,64
0,793703458	2,799987788	552,09
1,319484063	2,569106946	942,2
0,949094781	3,042359876	906,23
1,761299815	3,380538225	972,69
0,991031407	2,860082102	522,8
0,158961608	3,024224602	837,27
-0,207007767	3,143967475	737,5
0,130511549	3,072447347	556,69
1,361329171	3,175320012	965,9
-3,363336023	3,057100245	483,95
1,353247224	3,745245826	678,96
0,927186007	2,507531801	431,49
2,224031278	2,092382145	315,32
0,1115522	4,145302219	591,81
1,288161388	3,445943021	806,87
0,414168518	4,227917238	870,59
3,45378159	2,100156256	645,84
0,977711384	3,311331918	439,83
1,090271447	2,705820664	626,04
1,902738301	3,498303124	964,21
1,284267133	4,550901631	490,84
-0,153396515	4,127663169	876,65
0,7498157	3,11392009	721,32
0,512495235	2,854362835	781,49
2,244432036	3,754382657	774,54
3,170193257	2,400249274	688,29
1,235940639	2,927200894	718,02
0,082706995	3,51733496	540,86
0,536270244	2,383516384	945,04
1,447286279	2,686512774	431,14
0,272520431	4,179808013	810,9
0,367691984	3,873113317	674,07
1,215165046	1,892279814	640,76
2,519946538	2,372159143	679,59
-0,260622937	3,511576917	341,06
2,491817028	3,32039709	692,68
1,615895436	3,064408487	902,38
-1,147026319	2,803083856	861,52
2,370956883	2,812548245	916,65
0,374269568	3,137587467	494,56
-2,035744747	3,89247302	900
1,486071858	2,457071986	720,89
-1,21918517	3,653224215	583,31
0,48098959	2,917037053	725,67
2,850426326	2,723847379	578,97
-0,450925074	3,085839531	750,41
1,845335453	3,245644202	347,55
0,280727364	2,633244442	671,12
0,483812624	3,307103721	382,08
2,229377121	3,400668868	378,28
0,299191322	2,238279429	563,56
2,280915118	1,940518366	382,3
1,064567767	3,196727024	969,97
1,683291133	3,191633497	379,46
1,183899525	1,994412383	404,24
-0,24877375	3,548521946	952,06
2,785002908	2,951810866	598,72
0,732993211	3,841095117	505,64
0,146525445	3,335067676	930,07
1,54777752	2,370138594	341,87
1,714287058	2,781928595	836,8
1,517487368	2,670572493	551,02
1,570208584	2,202516469	484,08
1,993766187	2,745417591	598,79
2,453055708	2,786749652	312,61
1,789009094	2,455955618	844
2,016462838	2,762165854	785,96
2,330047469	2,501104142	602,38
0,011299341	3,138748247	362,4
0,629902141	3,088920122	537,95
0,936327483	3,520708993	414,4
0,926540326	3,047384704	700,17
2,725378967	2,17928156	511,64
0,441961848	3,070713698	544,05
-0,550925385	1,907863472	986,65
-0,035404853	2,480652497	491,86
-0,358524217	3,293316756	421,26
1,774856446	2,743942288	506,76
1,982352345	3,760338574	895,51
2,13647586	2,320795023	891,64
0,479698177	2,477081288	870,15
-0,009419971	3,046660984	977,03
1,969624762	2,712309524	678,33
-0,448295299	3,454347444	539,76
-0,210728798	2,579187332	415,94
0,966284214	3,784424045	902,03
1,829611343	2,082459935	802
2,044486609	2,809312967	661,79
0,550263017	2,754925928	824,27
-0,151333398	3,58338818	461,86
2,708877549	3,146133426	835,05
2,4889497	1,766237855	499,72
0,990258681	3,692480374	688,67
2,184026848	1,813459378	645,69
1,976376812	3,441177921	632,66
2,468434929	3,136759771	354,9
0,728791214	3,430098966	894,93
0,994700437	2,372533243	902,12
0,9067678	2,979731544	426,14
-0,715885673	4,174720076	673,3
2,302418016	2,57138739	914,34
0,428504174	2,13314763	377,93
1,883547752	3,524631532	916,94
2,612150657	3,573675077	630,5
0,219082899	3,194767193	959
3,202479384	2,352648979	686,78
2,034226953	2,475757803	750,4
0,247028552	3,351360151	333,45
3,053153339	2,618685309	789,98
2,425596113	3,004786694	821,66
-1,203521948	2,83978258	386,08
3,157787991	2,706345825	640,24
0,493015013	2,525392928	376,04
2,622643419	3,163081492	325,6
1,951796186	2,760194446	860,28
-0,244583319	3,28720967	533,55
1,040787672	2,287165271	506,1
4,852699677	1,56292105	364,02
0,053224057	2,849054363	937,18
1,420973394	2,39374415	928,98
1,105316908	2,885136028	561,07
2,204542303	2,343830833	656,96
0,781160951	3,036001769	697,56
0,38429837	3,170954924	645,54
1,553967828	2,142852111	765,61
0,013137797	2,807588011	449,85
0,634448175	3,926953144	391,78
2,720709415	2,687342338	672,35
-0,190268109	2,960414188	504,8
0,641559109	3,762864161	656,86
0,07480664	3,428630833	621,35
1,491201765	3,898533369	561,57
0,560541379	2,759059133	984,56
0,710549768	2,866146938	662,52
3,30429595	1,687263248	745,07
-0,090732866	3,174914867	409,08
0,804823458	2,740281837	753,71
1,624284547	2,151945861	634,61
1,762343731	2,326067208	767,64
-0,659376611	3,565932863	361,89
2,639701642	2,695353197	609,85
1,31811232	3,422454299	423,39
0,629496183	2,28324204	780,03
2,547433827	3,321137642	828,19
0,984836661	2,926633198	925,21
0,046477588	3,628576483	847,79
-1,117139333	2,45683809	426,82
0,377956784	2,497770148	862,14
-0,252163771	3,952592827	504,96
2,256001135	1,991646888	523,39
2,140061416	2,815963868	543,09
-0,587656059	3,309317354	315,28
-0,704740153	3,281092452	827,4
1,790204725	3,061515966	327,02
1,438042573	3,029670763	981,28
0,268218289	2,857168719	775,55
0,560314323	3,881366936	496,34
4,439625928	2,19349321	718,31
1,109811917	2,170977534	817,16
0,368256741	3,675173346	474,06
3,081392603	3,581303443	551,96
0,581675266	2,192989488	963,55
0,80522663	2,598244761	697,12
2,354751622	2,028355696	771,22
-0,165440897	3,792576153	421,36
0,075710893	2,956555581	967,9
0,354244995	3,71131788	383,95
1,139921219	3,009981713	531,17
-0,710185995	2,935599698	602,14
2,25227233	2,702760809	660,84
2,726936641	3,076897619	846,27
2,26683239	2,653864138	442,94
0,849541178	1,88303745	502,27
0,000215835	3,327874195	376,34
1,080789791	3,231326135	619,01
1,881073397	2,68723663	629,87
0,561407635	3,391940673	606,18
2,244224478	3,983555589	600,2
-0,051534423	2,972093782	846,64
0,168803531	2,649049513	382,89
0,86983074	3,264834341	955,73
0,643750915	2,392327966	793,05
0,496520067	3,815564521	710,03
3,351560249	3,208065789	660,27
2,548553103	3,274257176	594,22
0,213877783	3,123390484	404,53
-0,223127399	2,101827664	555,92
0,221569431	2,503460762	640,27
4,299333867	2,791323385	538,87
1,362378845	3,262815585	596,01
0,745437454	2,436757266	324,68
1,190739727	2,578442289	775,56
0,83125516	2,778554669	595,88
-0,405415903	3,03655366	721,3
2,942244328	3,258602635	813,58
2,744379652	2,732727719	475,17
1,147178907	3,054990739	391,41
0,036299884	3,186449456	982,69
3,656723733	3,460612142	883,86
3,065578382	3,129651679	454,76
-0,166940233	2,320697809	450,94
1,446023763	2,559739161	692,73
1,053082255	3,128595469	643,89
2,501039167	2,851421321	728,72
2,386859255	2,572354289	955,16
0,898146506	3,180188946	818,7
0,406508475	3,008898928	858,51
-0,08902742	2,657559563	923,03
3,591343696	2,355272628	493,78
2,408350854	2,853535146	360,91
-0,079963803	2,708540804	601,37
0,07162446	2,443004534	828,46
1,015932912	2,405846981	475,48
1,05502522	3,42173863	320,32
1,691945636	3,061471756	391,02
-0,242790479	2,93208829	765,6
2,072568325	4,262864674	487,19
0,415117287	2,497696667	809,44
2,410042833	2,831212931	940,68
0,861601694	2,172375424	637,61
1,540978362	3,436857413	353,99
1,382509272	2,162119685	844,97
-0,932448812	3,230348855	330,75
0,481986459	2,484727417	757,11
0,423051248	3,514103867	904,57
1,939578745	2,846747632	906,34
1,720453557	2,413567434	816,35
1,493063855	3,381679845	462,97
0,873522371	3,585401051	738,9
0,866881433	3,374259329	383,06
1,541875122	3,399526869	512,62
1,737492	3,693364088	897,44
3,181361118	2,966854669	442
0,047441553	4,695457249	366,68
1,304444986	3,626054697	806,22
0,329166578	2,544246509	365,39
3,019812915	2,56630129	818,6
0,623132805	4,006281819	322,74
-1,115420492	1,549023456	972,64
0,464653933	3,293504525	965,72
-0,214150706	3,830677163	929,79
-0,592992612	3,275492354	894,45
-1,241536543	3,759418477	735,26
2,502225897	3,269100364	995,71
1,061448411	2,497567053	420,82
0,295777219	2,906392046	340,23
0,656201534	2,588919395	971,28
0,733605799	2,600139387	973,64
2,790918702	3,803321986	555,04
-0,456497896	3,511314696	896,34
-2,009117788	3,308456377	865,25
2,7985532	3,195074569	903,49
0,774807374	3,400964508	756,92
2,43663139	3,771474642	879,71
3,455135704	2,930556339	839,62
3,466499512	2,768703535	477,1
1,471398642	3,293361864	639,09
2,813167938	2,841931973	736,38
1,290904804	3,269155584	991,05
2,663206523	3,452421152	803,01
0,429931974	3,988858333	660,85
1,685214406	3,805047886	499,39
1,877271375	2,913960973	923,86
1,018629987	3,575048915	432,01
0,937680932	3,509526513	918,79
4,125633328	2,699319328	670,86
2,553489227	3,22222785	464,59
2,216220452	3,393654335	481,03
3,550524694	1,921510408	830,9
